Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/11  13:00:00,103.021746817,18.9713186815,36.9891507308,0.0,4.12243109448,41.7362269337,70.9518325729,65.9789485432,4.9528840297,0.02
 06/11  14:00:00,118.553603541,23.7141483519,48.0953055288,0.0,4.12243109448,41.7362269337,87.0155851123,82.0427010826,4.9528840297,0.02
 06/11  15:00:00,107.285546296,19.2947780854,41.2336810408,0.0,4.12243109448,41.7362269337,69.5252400842,64.5523560545,4.9528840297,0.02
 06/11  16:00:00,104.27466747,24.059171716,50.327637553,0.0,4.12243109448,24.8785346261,86.4058132562,81.4329292265,4.9528840297,0.02
 06/11  17:00:00,70.7957637037,17.3113903762,34.970032503,0.0,2.06121554724,15.9888894789,64.6444029958,61.6526725779,2.97173041782,0.02
 06/11  18:00:00,84.9408861328,22.614634696,43.6571824497,0.0,2.06121554724,15.9888894789,89.6943814535,86.7026510356,2.97173041782,0.02
 06/11  19:00:00,65.9055555897,15.8671016734,31.5756891079,0.0,2.06121554724,15.9888894789,60.1391283378,57.14739792,2.97173041782,0.02
 06/11  20:00:00,85.4674427321,21.7954525235,35.6320425383,0.0,2.06121554724,15.9888894789,90.2868512697,87.2951208519,2.97173041782,0.02
 06/11  21:00:00,62.6926292266,13.2367951565,16.9496452624,0.0,2.06121554724,15.9888894789,56.448230784,53.4565003662,2.97173041782,0.02
 06/11  22:00:00,73.4684110249,18.9926343245,21.7890716904,0.0,2.06121554724,15.9888894789,85.1059242273,82.1141938095,2.97173041782,0.02
 06/11  23:00:00,55.4991201672,10.7576846787,12.3126106925,0.0,2.06121554724,15.9888894789,45.497474876,42.5057444582,2.97173041782,0.02
 06/11  24:00:00,69.7746194195,17.6774810661,18.6943390332,0.0,2.06121554724,15.9888894789,79.6261084502,76.6343780324,2.97173041782,0.02
 06/12  01:00:00,75.1833015016,18.9713186815,21.1657760028,0.00625364782588,4.12243109448,15.9888894789,79.5234216353,76.5316912175,2.97173041782,0.02
 06/12  02:00:00,70.9199801169,17.6774810661,18.2214040958,0.0,4.12243109448,15.9888894789,79.5145727515,76.5228423337,2.97173041782,0.02
 06/12  03:00:00,57.5339732391,11.2965353679,11.7216094101,0.0,4.12243109448,15.9888894789,49.3206848216,46.3289544038,2.97173041782,0.02
 06/12  04:00:00,107.855808784,27.9178790158,27.7605692432,0.0,12.3672932834,24.9413748627,113.407866861,108.434982831,4.9528840297,0.02
 06/12  05:00:00,112.208601482,28.7323136494,29.2641151386,11.4314787873,12.3672932834,24.9413748627,181.512339932,176.539455903,4.9528840297,0.02
 06/12  06:00:00,162.017729965,29.1942545058,32.0053830125,4.59025086478,24.7345865669,70.7195625826,154.4844381,135.976863297,9.90576805939,8.6018067441
 06/12  07:00:00,200.771676083,29.4328535949,39.2639101333,1.80478374422,37.1018798503,92.3937384068,123.631319036,113.705550976,9.90576805939,0.02
 06/12  08:00:00,221.469835667,29.6884005461,47.9819377245,1.48608029134,37.1018798503,104.434947198,115.590528792,105.664760732,9.90576805939,0.02
 06/12  09:00:00,239.324932601,29.937690614,53.8708610052,1.16130203482,37.1018798503,116.476155989,111.022817097,101.097049038,9.90576805939,0.02
 06/12  10:00:00,243.616648121,30.116961552,58.4106730782,0.733329070924,37.1018798503,116.476155989,116.630452585,98.0940965944,9.90576805939,8.63058793102
 06/12  11:00:00,242.960870262,30.3862634269,57.9271967102,0.291532602677,37.1018798503,116.476155989,105.280602882,95.3548348229,9.90576805939,0.02
 06/12  12:00:00,226.424527535,30.6136382395,53.4607054855,0.0360432732838,37.1018798503,104.434947198,111.913920562,93.3804572631,9.90576805939,8.62769523974
 06/12  13:00:00,237.475009851,30.9115713525,52.2075820747,0.0,37.1018798503,116.476155989,100.686300978,90.760532919,9.90576805939,0.02
 06/12  14:00:00,243.561018334,31.2241932943,57.9811029319,0.0,37.1018798503,116.476155989,106.767902981,88.2316031158,9.90576805939,8.6305318053
 06/12  15:00:00,248.294255168,31.5080083474,62.4308061622,0.0,37.1018798503,116.476155989,95.5007014484,85.574933389,9.90576805939,0.02
 06/12  16:00:00,247.55298822,31.7328829886,61.4651823585,0.0,37.1018798503,116.476155989,93.6493139464,83.723545887,9.90576805939,0.02
 06/12  17:00:00,243.28869929,31.7411258929,57.1937669209,0.0,37.1018798503,116.476155989,102.056348913,83.5338718325,9.90576805939,8.6167090215
 06/12  18:00:00,144.398613994,28.2423622155,43.0682614492,0.0,24.7345865669,47.5788473902,68.2185860248,63.2457019951,4.9528840297,0.02
 06/12  19:00:00,144.012036628,28.6737486363,42.2502995259,0.0,24.7345865669,47.5788473902,73.7141638464,68.7412798167,4.9528840297,0.02
 06/12  20:00:00,124.39064617,28.0256988171,34.2301724328,0.0,12.3672932834,38.6892022431,87.7143500943,84.7226196765,2.97173041782,0.02
 06/12  21:00:00,94.9427434246,17.63484978,21.5542385984,0.0,12.3672932834,27.0668015668,59.3207265895,56.3289961717,2.97173041782,0.02
 06/12  22:00:00,81.8851881764,21.7091966824,24.2333185694,0.0,4.12243109448,15.9888894789,80.1199071209,77.128176703,2.97173041782,0.02
 06/12  23:00:00,67.7076310468,15.0045432631,16.5970247975,0.0,4.12243109448,15.9888894789,62.2336400333,59.2419096155,2.97173041782,0.02
 06/12  24:00:00,76.6124062298,19.8765083778,21.3418400319,0.0,4.12243109448,15.9888894789,87.1268988669,84.1351684491,2.97173041782,0.02
 06/13  01:00:00,61.3546478545,13.0642834745,13.7229602513,0.0,4.12243109448,15.9888894789,56.7729232482,53.7811928304,2.97173041782,0.02
 06/13  02:00:00,76.1995592685,19.8765083778,21.5493425333,0.0,4.12243109448,15.9888894789,87.7515843865,84.7598539687,2.97173041782,0.02
 06/13  03:00:00,63.3216235809,13.0642834745,15.6899359122,0.0,4.12243109448,15.9888894789,56.7555283282,53.7637979104,2.97173041782,0.02
 06/13  04:00:00,113.983195195,27.9178790158,33.8879559801,0.0,12.3672932834,24.9413748627,105.908890864,100.936006834,4.9528840297,0.02
 06/13  05:00:00,116.440918793,28.8647214188,39.0283407538,5.7671630484,12.3672932834,24.9413748627,170.606498844,165.633614815,4.9528840297,0.02
 06/13  06:00:00,169.632003099,29.3414689895,41.9984232498,2.06426957439,24.7345865669,70.7195625826,137.340060594,127.414292534,9.90576805939,0.02
 06/13  07:00:00,207.112696776,29.7319483688,46.3802836423,0.730326206024,37.1018798503,92.3937384068,117.022322757,107.096554697,9.90576805939,0.02
 06/13  08:00:00,228.122089267,30.0007155481,55.3165710897,0.491378647806,37.1018798503,104.434947198,117.518068382,98.9893204524,9.90576805939,8.62297986976
 06/13  09:00:00,248.960667694,30.4016087238,63.9210854837,0.282924854288,37.1018798503,116.476155989,104.291734602,94.3659665425,9.90576805939,0.02
 06/13  10:00:00,253.978949113,30.6324494223,68.8895210121,0.101266676273,37.1018798503,116.476155989,110.575384371,92.0391338419,9.90576805939,8.63048246928
 06/13  11:00:00,256.163184863,30.9290527822,70.8719626728,0.00632280228912,37.1018798503,116.476155989,99.484781234,89.5590131746,9.90576805939,0.02
 06/13  12:00:00,246.165723511,31.2149960788,72.6365844099,0.0,37.1018798503,104.434947198,97.3069063955,87.3811383361,9.90576805939,0.02
 06/13  13:00:00,260.007573735,31.4575589728,74.1941610964,0.0,37.1018798503,116.476155989,103.930211565,85.3923980833,9.90576805939,8.63204542191
 06/13  14:00:00,256.203303513,31.5668494618,70.2807625931,0.0,37.1018798503,116.476155989,94.2879466066,84.3621785472,9.90576805939,0.02
 06/13  15:00:00,257.291364708,31.7666419251,71.1692516548,0.0,37.1018798503,116.476155989,101.226653424,82.6919462714,9.90576805939,8.62893909333
 06/13  16:00:00,261.512242929,31.9515945338,75.205755673,0.0,37.1018798503,116.476155989,91.0768895162,81.1511214569,9.90576805939,0.02
 06/13  17:00:00,262.650620943,32.0720836073,76.2247392323,0.0,37.1018798503,116.476155989,90.0517383059,80.1259702465,9.90576805939,0.02
 06/13  18:00:00,159.905268075,28.3284669439,58.4887885941,0.0,24.7345865669,47.5788473902,74.4514410492,60.8904121809,4.9528840297,8.60814483863
 06/13  19:00:00,156.65607292,28.2425774475,55.3254998515,0.0,24.7345865669,47.5788473902,70.8338858921,65.8610018624,4.9528840297,0.02
 06/13  20:00:00,144.152124362,28.5655220056,54.3588863489,0.0,12.3672932834,38.6892022431,84.5547715902,81.5630411724,2.97173041782,0.02
 06/13  21:00:00,104.733145361,17.4192101775,33.3201484712,0.0,12.3672932834,27.0668015668,58.7331786094,55.7414481916,2.97173041782,0.02
 06/13  22:00:00,93.1758382674,21.4216772123,36.9546651212,0.0,4.12243109448,15.9888894789,80.5170752867,77.5253448689,2.97173041782,0.02
 06/13  23:00:00,77.5435916849,15.4358224683,27.4887894403,0.0,4.12243109448,15.9888894789,56.9956600549,54.0039296371,2.97173041782,0.02
 06/13  24:00:00,91.0767203463,21.1916616363,35.0855627418,0.0,4.12243109448,15.9888894789,89.5533658776,86.5616354598,2.97173041782,0.02
 06/14  01:00:00,76.5136374589,15.3495666273,26.5450910802,0.0,4.12243109448,15.9888894789,64.1454338699,61.153703452,2.97173041782,0.02
 06/14  02:00:00,85.3681617922,20.329103226,30.2395626156,0.0,4.12243109448,15.9888894789,94.1149687882,91.1232383704,2.97173041782,0.02
 06/14  03:00:00,72.8018447332,14.2931808919,23.9154720583,0.0,4.12243109448,15.9888894789,56.773401594,53.7816711762,2.97173041782,0.02
 06/14  04:00:00,123.374820651,27.8100592145,43.3874016777,0.0,12.3672932834,24.9413748627,103.713341469,98.7404574398,4.9528840297,0.02
 06/14  05:00:00,126.384308413,29.0898830902,50.4918537535,4.02187844125,12.3672932834,24.9413748627,168.357109348,163.384225319,4.9528840297,0.02
 06/14  06:00:00,182.373200195,29.4381576085,55.3191180656,1.3880836838,24.7345865669,70.7195625826,135.796804222,125.871036162,9.90576805939,0.02
 06/14  07:00:00,222.839401596,29.9483167489,62.27784961,0.34310473254,37.1018798503,92.3937384068,115.130396476,105.204628416,9.90576805939,0.02
 06/14  08:00:00,241.842232397,30.2948502821,69.0986101724,0.135309469914,37.1018798503,104.434947198,115.944885635,97.4166592472,9.90576805939,8.62245832842
 06/14  09:00:00,260.694498581,30.7207970507,75.5645739577,0.0541035977544,37.1018798503,116.476155989,97.7755420793,87.8497740199,9.90576805939,0.02
 06/14  10:00:00,266.055709751,31.053602504,80.6462583065,0.000151671503631,37.1018798503,116.476155989,81.5150815411,71.5893134817,9.90576805939,0.02
 06/14  11:00:00,270.534893885,31.3991983753,84.7798367411,0.0,37.1018798503,116.476155989,78.712578086,60.1750192913,9.90576805939,8.63179073523
 06/14  12:00:00,261.614370974,31.7919554705,87.5083087393,0.0,37.1018798503,104.434947198,63.1476671753,53.2218991159,9.90576805939,0.02
 06/14  13:00:00,277.27160756,32.1166779985,90.7990395707,0.0,37.1018798503,116.476155989,63.0541613281,44.5165279438,9.90576805939,8.63186532493
 06/14  14:00:00,282.919735562,32.6127008932,95.9513816403,0.0,37.1018798503,116.476155989,42.5761120883,32.6503440289,9.90576805939,0.02
 06/14  15:00:00,285.476919806,33.0866358195,98.0347808272,0.0,37.1018798503,116.476155989,48.9777131682,30.4431384225,9.90576805939,8.62880668631
 06/14  16:00:00,284.587523159,33.4097064963,96.8229464965,0.0,37.1018798503,116.476155989,46.6151950857,36.6894270263,9.90576805939,0.02
 06/14  17:00:00,284.722731487,33.534852808,96.8341021786,0.0,37.1018798503,116.476155989,49.903645702,39.9778776426,9.90576805939,0.02
 06/14  18:00:00,174.934989361,28.4221897243,73.4247954605,0.0,24.7345865669,47.5788473902,48.6649132972,43.6920292675,4.9528840297,0.02
 06/14  19:00:00,172.345812537,28.249535959,71.0082672367,0.0,24.7345865669,47.5788473902,59.890521054,54.9176370243,4.9528840297,0.02
 06/14  20:00:00,160.201071242,28.6767553315,70.2965816859,0.0,12.3672932834,38.6892022431,87.7657523878,76.1859500852,2.97173041782,8.60807188477
 06/14  21:00:00,119.119749803,19.4025978867,45.6717875466,0.0,12.3672932834,27.0668015668,61.1698328968,58.178102479,2.97173041782,0.02
 06/14  22:00:00,110.443724652,22.9955979939,52.6228427412,0.0,4.12243109448,15.9888894789,78.3740229439,75.3822925261,2.97173041782,0.02
 06/14  23:00:00,94.1120421257,17.63484978,41.80663659,0.0,4.12243109448,15.9888894789,61.223590468,58.2318600502,2.97173041782,0.02
 06/14  24:00:00,106.392802781,22.5068148947,49.06070399,0.0,4.12243109448,15.9888894789,83.805870258,80.8141398402,2.97173041782,0.02
 06/15  01:00:00,86.0553392856,16.1471848395,35.2633867914,0.0,4.12243109448,15.9888894789,62.1509801674,59.1592497496,2.97173041782,0.02
 06/15  02:00:00,101.396840397,21.6229408414,44.9744037502,0.0,4.12243109448,15.9888894789,83.5866213777,80.5948909598,2.97173041782,0.02
 06/15  03:00:00,82.1401360216,15.3495666273,32.1715897539,0.0,4.12243109448,15.9888894789,61.8208113082,58.8290808904,2.97173041782,0.02
 06/15  04:00:00,134.799704212,28.0903906979,54.5319539433,0.0,12.3672932834,24.9413748627,100.536983554,95.564099524,4.9528840297,0.02
 06/15  05:00:00,129.791777643,28.5136523403,57.0972526317,1.40017975108,12.3672932834,24.9413748627,165.896556393,160.923672363,4.9528840297,0.02
 06/15  06:00:00,193.403776756,29.8878347322,67.0750694759,0.213031937648,24.7345865669,70.7195625826,132.132588385,122.206820326,9.90576805939,0.02
 06/15  07:00:00,235.626804808,30.663166116,74.6935140836,0.0,37.1018798503,92.3937384068,109.719413235,99.7936451751,9.90576805939,0.02
 06/15  08:00:00,253.896008981,31.2324597115,80.3500908688,0.0,37.1018798503,104.434947198,92.4070378357,82.4812697763,9.90576805939,0.02
 06/15  09:00:00,270.49928824,31.6740619304,84.4701820105,0.0,37.1018798503,116.476155989,86.9700891091,68.4384285513,9.90576805939,8.62589249837
 06/15  10:00:00,275.268076011,31.9915195471,88.9208999006,0.0,37.1018798503,116.476155989,67.0005340718,57.0747660124,9.90576805939,0.02
 06/15  11:00:00,279.622624704,32.2687899407,92.9979390121,0.0,37.1018798503,116.476155989,65.6543039038,47.1168623947,9.90576805939,8.63167344973
 06/15  12:00:00,270.833526544,32.6736382199,95.8458160001,0.0,37.1018798503,104.434947198,52.2736479533,42.3478798939,9.90576805939,0.02
 06/15  13:00:00,287.180481164,33.1180119589,99.7065570695,0.0,37.1018798503,116.476155989,52.175385533,33.6379336322,9.90576805939,8.63168384138
 06/15  14:00:00,290.741167932,33.5321780663,102.853360144,0.0,37.1018798503,116.476155989,36.2272690023,26.3015009429,9.90576805939,0.02
 06/15  15:00:00,292.457954869,33.9730007561,104.129472463,0.0,37.1018798503,116.476155989,34.859078934,24.9333108746,9.90576805939,0.02
 06/15  16:00:00,293.007869496,34.2972962667,104.355672867,0.0,37.1018798503,116.476155989,43.8881236926,25.3576523225,9.90576805939,8.62470331073
 06/15  17:00:00,291.413049241,34.4074641499,102.651829326,0.0,37.1018798503,116.476155989,41.8501639112,31.9243958518,9.90576805939,0.02
 06/15  18:00:00,176.94259723,28.43132585,75.423277191,0.0,24.7345865669,47.5788473902,47.7202401167,42.747356087,4.9528840297,0.02
 06/15  19:00:00,173.726870431,28.2622936386,72.3765776178,0.0,24.7345865669,47.5788473902,60.3219537549,55.3490697252,4.9528840297,0.02
 06/15  20:00:00,162.350723642,28.6867970207,72.4361939378,0.0,12.3672932834,38.6892022431,78.4033364261,75.4116060083,2.97173041782,0.02
 06/15  21:00:00,121.061827608,19.4025978867,47.6138554903,0.0,12.3672932834,27.0668015668,60.1591380449,57.1674076271,2.97173041782,0.02
 06/15  22:00:00,111.414023251,23.1537337024,53.4350043953,0.0,4.12243109448,15.9888894789,77.0540598292,74.0623294113,2.97173041782,0.02
 06/15  23:00:00,90.9062287104,17.3473303099,38.8883414204,0.0,4.12243109448,15.9888894789,69.8668133071,58.2948960457,2.97173041782,8.60018684356
 06/15  24:00:00,105.625935435,22.6505746298,48.1500757924,0.0,4.12243109448,15.9888894789,83.7012466595,80.7095162417,2.97173041782,0.02
 06/16  01:00:00,84.684674613,15.7808458324,34.2848481358,0.0,4.12243109448,15.9888894789,55.7108453229,52.7191149051,2.97173041782,0.02
 06/16  02:00:00,100.012341757,21.7954525235,43.4173925086,0.0,4.12243109448,15.9888894789,84.6939762285,81.7022458107,2.97173041782,0.02
 06/16  03:00:00,80.2605822351,15.4358224683,30.2057792971,0.0,4.12243109448,15.9888894789,60.4800307202,57.4883003024,2.97173041782,0.02
 06/16  04:00:00,127.573249875,27.594419612,47.8014699465,0.0,12.3672932834,24.9413748627,100.151376876,95.1784928467,4.9528840297,0.02
 06/16  05:00:00,127.925547078,29.1076403879,54.6156618753,1.4215512272,12.3672932834,24.9413748627,165.788545264,160.815661234,4.9528840297,0.02
 06/16  06:00:00,186.0162785,29.595034052,60.0963441949,0.0970590476566,24.7345865669,70.7195625826,132.483012615,122.557244556,9.90576805939,0.02
 06/16  07:00:00,230.815045903,30.572193565,69.9727253712,0.0,37.1018798503,92.3937384068,110.924927028,100.999158969,9.90576805939,0.02
 06/16  08:00:00,251.216019678,31.1436180051,77.758969626,0.0,37.1018798503,104.434947198,101.6547083,91.728940241,9.90576805939,0.02
 06/16  09:00:00,268.845183359,31.6147814043,82.8753182453,0.0,37.1018798503,116.476155989,95.4931814008,76.9616330218,9.90576805939,8.62578031962
 06/16  10:00:00,274.22914539,32.0381764686,87.8353444141,0.0,37.1018798503,116.476155989,71.1572870951,61.2315190357,9.90576805939,0.02
 06/16  11:00:00,278.714640989,32.3816659649,91.9770744849,0.0,37.1018798503,116.476155989,59.53451253,49.6087444706,9.90576805939,0.02
 06/16  12:00:00,271.130729338,32.8713254838,95.9453330185,0.0,37.1018798503,104.434947198,59.8358803833,41.3025043383,9.90576805939,8.62760798563
 06/16  13:00:00,286.880725661,33.3628725765,99.1619814835,0.0,37.1018798503,116.476155989,45.1918240954,35.266056036,9.90576805939,0.02
 06/16  14:00:00,289.906179677,33.8356894896,101.714821423,0.0,37.1018798503,116.476155989,48.2474898473,29.7116034719,9.90576805939,8.63011831594
 06/16  15:00:00,291.239099419,34.302198609,102.581460472,0.0,37.1018798503,116.476155989,39.65370525,29.7279371907,9.90576805939,0.02
