Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 07/23  08:00:00,40.2709152075,0.0,0.0,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/23  09:00:00,40.2456386098,0.0,0.0,0.0,15.863942322,22.030085,6.08861234673,0.0,3.20568,2.88293234673
 07/23  10:00:00,40.2428836323,0.0,0.0,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/23  11:00:00,40.9544169297,0.0,0.0,0.0,15.863942322,22.030085,6.08873959297,0.0,3.20568,2.88305959297
 07/23  12:00:00,60.8662067982,1.56611906865,18.9991507199,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/23  13:00:00,64.4047956309,3.73872758326,20.3260154791,0.0,15.863942322,22.030085,6.0887389723,0.0,3.20568,2.8830589723
 07/23  14:00:00,75.2800140297,4.20235874104,30.7075228305,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/23  15:00:00,79.5917984422,5.08786281946,34.1126240566,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/23  16:00:00,82.886701062,4.82969097041,37.6536811583,0.0,15.863942322,22.030085,3.22577267939,9.26793926198e-05,3.20568,0.02
 07/23  17:00:00,82.3460257785,5.30228629305,36.6366270336,0.0,15.863942322,22.030085,6.08792216635,0.000215741418482,3.20568,2.88202642494
 07/23  18:00:00,83.0305002397,4.96468967923,37.6625756188,0.0,15.863942322,22.030085,3.22641463364,0.000734633636379,3.20568,0.02
 07/23  19:00:00,79.7905177391,5.27487570433,33.7981724395,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/23  20:00:00,81.524538409,4.54074117246,30.5871977089,0.0,15.863942322,22.030085,6.08713433643,0.0,3.20568,2.88145433643
 07/23  21:00:00,79.5370488487,4.34735938144,26.1378116714,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/23  22:00:00,71.1087364361,3.321724821,18.9773775326,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/23  23:00:00,64.80137397,2.22257994943,13.0976064085,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/23  24:00:00,55.3042629603,1.4159100994,5.09486283299,0.0,15.863942322,22.030085,6.08769874332,0.0,3.20568,2.88201874332
 07/24  01:00:00,48.7817426783,0.0,0.0,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/24  02:00:00,48.7687629141,0.0,0.0,0.0,15.863942322,22.030085,6.08860490373,0.0,3.20568,2.88292490373
 07/24  03:00:00,48.7619454608,0.0,0.0,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/24  04:00:00,49.0576235,0.0,0.0,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/24  05:00:00,49.0144080399,0.0,0.0,0.0,15.863942322,22.030085,6.08873045584,0.0,3.20568,2.88305045584
 07/24  06:00:00,91.8893865812,7.52053834074,39.1558007233,0.0,15.863942322,22.606085,3.22568,0.0,3.20568,0.02
 07/24  07:00:00,95.9477472712,7.52408687015,47.6101105188,0.0,15.863942322,22.606085,6.10421077951,0.0131258963916,3.20568,2.88540488312
 07/24  08:00:00,167.158973464,8.34371824309,69.7734192445,0.0,44.73757,41.8366005,18.9138142196,0.0,16.0284,2.88541421957
 07/24  09:00:00,183.567448469,8.77314148469,85.7290461949,0.0,44.73757,41.8366005,18.9138236275,0.0,16.0284,2.88542362747
 07/24  10:00:00,198.023659714,9.14902919969,96.9873295206,0.0,44.73757,44.63617,24.0626,0.0,24.0426,0.02
 07/24  11:00:00,212.921678853,9.72492279888,110.585474315,0.0,44.73757,44.63617,26.9280330664,0.0,24.0426,2.88543306641
 07/24  12:00:00,226.582632755,10.5341932835,124.121040115,0.0,44.73757,44.63617,26.9280425133,0.0,24.0426,2.88544251328
 07/24  13:00:00,243.858662208,11.7257431695,142.979132637,0.0,44.73757,41.8366005,18.9332735047,0.0194215466692,16.0284,2.88545195799
 07/24  14:00:00,245.976221723,12.8696434367,143.939946157,0.0,44.73757,41.8366005,16.0495000542,0.00110005422516,16.0284,0.02
 07/24  15:00:00,241.025442301,14.0169789118,139.039790653,0.0,44.73757,40.636785,6.11094404369,0.0198026475224,3.20568,2.88546139616
 07/24  16:00:00,245.96212966,15.1872368936,142.797250301,0.0,44.73757,40.636785,6.09709486234,0.00594403643992,3.20568,2.8854708259
 07/24  17:00:00,222.923720654,14.0668264112,138.909626994,0.0,44.73757,22.606085,6.09759752973,0.00643728335653,3.20568,2.88548024637
 07/24  18:00:00,151.655765058,7.52053834074,74.1871103676,0.0,44.73757,22.606085,6.09587765295,0.0,3.20568,2.89019765295
 07/24  19:00:00,151.997418534,7.52053834074,74.2111669001,0.0,44.73757,22.606085,8.97214251889,0.0,3.20568,5.76646251889
 07/24  20:00:00,124.449344932,7.52053834074,69.9645214787,0.0,15.863942322,22.606085,6.09735239203,0.0,3.20568,2.89167239203
 07/24  21:00:00,72.1597961736,3.42694141004,19.6773054502,0.0,15.863942322,22.030085,8.96927738039,0.0,3.20568,5.76359738039
