Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/29  03:00:00,9.89827363722,0.0,0.0,0.0,0.618613109274,5.0,3.5931915247,0.0,3.0011,0.592091524695
 06/29  04:00:00,10.0699635851,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 06/29  05:00:00,14.0163002181,2.1625839649,0.0,0.0,1.85583932782,5.577,5.19066663662,0.0969450670053,4.50165,0.592071569616
 06/29  06:00:00,26.5817875341,2.1625839649,0.00723288598551,0.0,3.71167865564,18.077,14.0974748437,0.0,13.50495,0.592524843691
 06/29  07:00:00,26.594353165,2.1625839649,0.640663699205,0.0,3.71167865564,18.077,25.04447324,0.0,21.0077,4.03677323997
 06/29  08:00:00,22.6622514543,2.1625839649,1.625544318,0.0,3.71167865564,13.077,17.8940078627,0.0,15.0055,2.88850786272
 06/29  09:00:00,23.2745772753,2.1625839649,2.19744559386,0.0,3.71167865564,13.077,17.8925212654,0.0,15.0055,2.88702126542
 06/29  10:00:00,29.8558322275,2.1625839649,3.75376959934,0.0,3.71167865564,18.077,35.3252166153,0.0,33.0121,2.31311661528
 06/29  11:00:00,32.6041498026,2.1625839649,5.37978165908,0.0,3.71167865564,18.077,43.4019665566,0.0,40.51485,2.88711655659
 06/29  12:00:00,33.2588005156,2.1625839649,6.79828361748,0.0,3.71167865564,18.077,38.899343414,0.0,36.0132,2.88614341403
 06/29  13:00:00,33.4708825268,2.1625839649,7.31257998707,0.0,3.71167865564,18.077,33.2507946524,0.0,31.51155,1.7392446524
 06/29  14:00:00,27.9156899887,2.1625839649,6.75141719059,0.0,3.71167865564,13.077,23.3191014159,0.0,21.0077,2.31140141589
 06/29  15:00:00,27.9727223904,2.1625839649,6.80207880415,0.0,3.71167865564,13.077,21.2456825351,0.0,19.50715,1.73853253512
 06/29  16:00:00,28.1828902579,2.1625839649,7.08706256399,0.0,3.71167865564,13.077,24.2470451802,0.0,22.50825,1.73879518024
 06/29  17:00:00,34.0385027163,2.1625839649,7.94629600889,0.0,3.71167865564,18.077,28.3955927106,0.0,25.50935,2.88624271063
 06/29  18:00:00,33.9627739966,2.1625839649,7.87159085183,0.0,3.71167865564,18.077,28.9713170794,0.0,25.50935,3.46196707942
 06/29  19:00:00,33.4297608223,2.1625839649,7.14147859178,0.0,3.71167865564,18.077,28.9723804505,0.0,25.50935,3.46303045053
 06/29  20:00:00,27.7514278395,2.1625839649,5.24856361506,0.0,3.71167865564,13.077,25.3959786443,0.0,22.50825,2.88772864431
 06/29  21:00:00,27.3375831988,2.1625839649,3.7070808855,0.0,3.71167865564,13.077,24.4698692959,0.0,21.0077,3.46216929586
 06/29  22:00:00,26.1813172853,2.1625839649,2.70950240689,0.0,3.71167865564,13.077,20.8932405966,0.0,18.0066,2.88664059657
 06/29  23:00:00,26.1037680314,2.1625839649,1.50776128843,0.0,3.71167865564,13.077,4.16665515472,0.0,3.0011,1.16555515472
 06/29  24:00:00,15.0346040175,2.1625839649,0.822965666473,0.0,1.85583932782,5.577,4.73898938272,0.0,3.0011,1.73788938272
