Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 05/03  21:00:00,104.701291871,7.62050380658,19.7083629507,0.0,32.965339924,36.8579353714,11.5792968331,0.0,0.0,11.5792968331
 05/03  22:00:00,76.0346627848,7.08824141595,15.1211203515,0.0,25.6355707503,20.6438685092,5.78451430918,0.0,0.0,5.78451430918
 05/03  23:00:00,52.1965475343,6.62599189044,11.2981823563,0.0,15.0252895274,11.7056064465,5.9219381428,0.15655971061,0.0,5.76537843219
 05/03  24:00:00,44.642569212,6.39161337708,9.00431011107,0.0,11.6412384099,10.0650221343,6.91837601688,1.15808672169,0.0,5.76028929519
 05/04  01:00:00,41.2278949501,6.22010846175,7.32182755643,0.0,10.0992000411,10.047477231,2.19393814435,2.17393814435,0.0,0.02
 05/04  02:00:00,37.8885041818,6.07570049427,5.98640189536,0.0,8.25718729233,10.0299323277,9.75693671971,4.00151007077,0.0,5.75542664894
 05/04  03:00:00,36.8528504631,5.97685330511,5.04959504563,0.0,8.25718729233,10.0299323277,5.68228979442,5.66228979442,0.0,0.02
 05/04  04:00:00,37.6914302615,5.90197507753,4.35646685988,0.0,8.25718729233,11.6354268332,12.6125362832,6.85213289727,0.0,5.76040338593
 05/04  05:00:00,45.1513682592,5.8871715361,4.25159708726,0.0,12.1011305571,15.3678112995,13.0624767322,7.28766247884,0.0,5.77481425333
 05/04  06:00:00,74.6538097551,6.3400200735,7.54100188681,0.0,19.7275818095,37.2640762949,18.9843713955,7.40530440034,0.0,11.5790669951
 05/04  07:00:00,92.764369089,6.70047262286,10.4550595773,0.0,24.3117294858,51.2795993405,23.0574105668,5.64001805191,0.0,17.4173925149
 05/04  08:00:00,79.9485508383,6.27010874627,9.34456876695,0.0,23.6694662846,40.6342015617,24.6539612722,1.21177117272,0.0,23.4421900995
 05/04  09:00:00,77.0319652096,6.25087302536,11.4544860297,0.0,23.6694662846,35.6302164847,41.9375164907,0.53668280072,18.025,23.37583369
 05/04  10:00:00,57.9544028583,6.03066186218,10.1937880937,0.0,18.7433767983,22.9618409725,36.8687418408,1.33145851425,18.025,17.5122833265
 05/04  11:00:00,57.9892858961,6.03786563166,10.2236544158,0.0,18.7433767983,22.9618409725,36.4660868508,0.961279890867,18.025,17.47980696
 05/04  12:00:00,58.3311835339,6.08459758126,10.475371761,0.0,18.5889407304,23.1597249699,36.725768479,1.22383220796,18.025,17.476936271
 05/04  13:00:00,59.066259884,6.1328826414,10.9156633711,0.0,18.7433767983,23.2517909448,41.3272198027,0.0052400819112,18.025,23.2969797208
 05/04  14:00:00,59.4113850307,6.17037673849,11.2232935575,0.0,18.7433767983,23.2517909448,35.5034931388,0.0,18.025,17.4784931388
