Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 11/02  21:00:00,430.525481223,35.8901765382,137.945619223,0.0,102.647051061,94.1340635361,402.218566088,7.11431042393,24.9909,370.113355664
 11/02  22:00:00,365.250929423,35.9766327598,139.330395722,0.0,77.122965704,65.871452062,306.450358376,10.3979572003,16.6606,279.391801176
 11/02  23:00:00,300.682202809,35.9390315542,143.39866798,0.0,38.286128036,48.4199368926,176.676766166,14.2409295994,8.3303,154.105536566
 11/02  24:00:00,204.117840865,33.3597774377,88.0872586614,0.0,25.5240853573,30.610668775,131.473776168,0.0284633407148,3.33212,128.113192828
 11/03  01:00:00,143.450423266,30.9309186967,38.304735714,0.0,19.418418834,29.3649097162,92.5685283122,0.0,3.33212,89.2364083122
 11/03  02:00:00,189.678664528,33.3597774377,89.0686615407,0.0,12.7620426787,28.1191506574,97.5044071297,0.0655596095346,3.33212,94.1067275201
 11/03  03:00:00,165.629785387,32.5501578574,66.149398889,0.0,12.7620426787,28.1191506574,97.5161372032,0.0802454747571,3.33212,94.1037717284
 11/03  04:00:00,180.741766492,32.9549676475,73.5203386241,0.0,12.7620426787,28.1191506574,127.857367301,1.37200716238,3.33212,123.153240138
 11/03  05:00:00,211.184271818,32.9549676475,76.3420901035,0.0,25.5240853573,30.610668775,226.476799186,2.74030043037,8.3303,215.406198756
 11/03  06:00:00,340.886688626,34.1693970181,106.361436956,0.0,51.0481707146,78.1489452969,391.661479535,5.2447444066,16.6606,369.756135129
 11/03  07:00:00,423.387427698,35.9414861033,137.282806677,0.0,64.3609230253,109.708623606,530.097559441,12.8939877519,24.9909,492.212671689
 11/03  08:00:00,374.643338551,35.7889606293,139.534655915,0.0,51.0481707146,80.7689615957,423.880025577,6.66211528919,33.3212,383.896710287
 11/03  09:00:00,346.791842563,36.3552633004,139.606492543,0.0,51.0481707146,71.0224615957,353.143361347,3.43285066713,66.8089,282.90161068
 11/03  10:00:00,298.449591502,36.4452356877,138.908801908,0.0,32.1804615127,65.7244621605,321.601326841,8.79528373069,83.4695,229.336543111
 11/03  11:00:00,299.110539661,36.4982133295,138.102201509,0.0,32.1804615127,65.7244621605,259.51521965,9.26705019403,83.4695,166.778669456
 11/03  12:00:00,297.635770667,36.5385782431,136.607649029,0.0,32.1804615127,65.7244621605,261.81333313,8.47636769914,83.4695,169.867465431
 11/03  13:00:00,287.275179546,36.5736713749,135.654964449,0.0,32.1804615127,55.9779621605,246.483646082,8.4827093437,75.1392,162.861736738
