Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 07/24  04:00:00,983.502060331,96.5554385078,496.794818123,0.0,100.150657288,148.969399434,398.90488978,375.852821289,5.66466996096,17.3873985303
 07/24  05:00:00,971.970472599,96.5554385078,491.960081795,0.0,100.150657288,149.894399434,600.699340803,577.833541348,14.1616749024,8.70412455217
 07/24  06:00:00,1188.8187107,98.136252972,486.455890141,0.0,176.471037341,302.612436532,430.453777728,384.742445162,28.3233498048,17.3879827621
 07/24  07:00:00,1303.93135272,100.6777314,476.728565624,0.0,243.2593065,310.10971186,381.74705397,321.724653033,42.4850247072,17.5373762294
 07/24  08:00:00,1338.65683178,102.042159596,470.188292421,0.0,243.2593065,310.10971186,355.25676357,272.19791057,56.6466996096,26.41215339
 07/24  09:00:00,1380.45542868,103.53681622,472.415873184,0.0,243.2593065,302.612436532,288.181394339,211.106874524,42.4850247072,34.5894951078
 07/24  10:00:00,1401.64614412,106.283377253,479.410717915,0.0,243.2593065,310.10971186,274.296499975,167.238666547,70.808374512,36.2494589158
 07/24  11:00:00,1407.57563654,109.762475363,480.570470986,0.0,243.2593065,310.10971186,240.955536949,134.577103885,70.808374512,35.5700585521
 07/24  12:00:00,1371.0141372,115.18467533,480.30890784,0.0,243.2593065,310.10971186,199.850738501,102.480746058,70.808374512,26.5616179317
 07/24  13:00:00,1412.23294974,123.343300949,479.989012954,0.0,243.2593065,302.612436532,170.402169846,69.2773642218,56.6466996096,44.4781060149
 07/24  14:00:00,1422.66043534,134.25032654,479.442998748,0.0,243.2593065,302.612436532,121.537430111,43.5447553549,42.4850247072,35.5076500491
 07/24  15:00:00,1436.7562997,149.2405557,478.525756647,0.0,243.2593065,302.612436532,102.391399434,19.1493905822,56.6466996096,26.5953092422
 07/24  16:00:00,1451.61133362,157.61320528,478.369488277,0.0,243.2593065,310.10971186,129.268280005,9.00982754702,84.9700494144,35.2884030439
