Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 10/22  03:00:00,188.864337636,32.5637730575,78.8888888063,0.0,19.466279405,30.610668775,103.081218742,25.882097955,3.33212,73.8670007872
 10/22  04:00:00,157.987165307,31.7595221558,43.2281418842,0.0,19.466279405,30.610668775,134.688395866,30.4513171941,3.33212,100.904958672
 10/22  05:00:00,180.066270237,31.7595221558,52.9007477781,0.0,19.466279405,30.610668775,166.38582872,34.9440101591,8.3303,123.111518561
 10/22  06:00:00,317.684387612,34.9765257626,112.411657942,0.0,42.6918050922,54.3732441037,226.204858324,38.1589599446,16.6606,171.38529838
 10/22  07:00:00,366.0081571,36.0628565008,114.177437127,0.0,49.3960418185,88.5934452969,347.344981691,29.7297265704,24.9909,292.624355121
 10/22  08:00:00,411.907851668,35.843048755,139.261333497,0.0,57.6566862989,112.030105488,467.240994845,12.1732575427,33.3212,421.746537302
 10/22  09:00:00,358.127488221,36.3778057052,140.859268109,0.0,50.9524495726,81.1684271793,369.826992707,2.15863460375,66.8089,300.859458104
 10/22  10:00:00,314.043838833,36.5760548384,141.293106633,0.0,42.6918050922,68.9656133826,317.989148404,0.221313345855,83.4695,234.298335058
 10/22  11:00:00,310.484005335,36.6226332013,140.995189102,0.0,38.286128036,68.9656133826,267.958128064,0.0854066655762,83.4695,184.403221398
 10/22  12:00:00,310.20663251,36.6919182718,140.78153282,0.0,38.286128036,68.9656133826,217.150252589,0.0,83.4695,133.680752589
 10/22  13:00:00,291.727318617,36.6251588637,140.624487184,0.0,31.5818913096,56.727595265,212.903043292,0.0351437927482,75.1392,137.728699499
 10/22  14:00:00,292.310262525,36.6657069378,140.8067958,0.0,31.5818913096,56.727595265,197.71337974,0.0401411073007,66.8089,130.864338633
 10/22  15:00:00,293.197939628,36.6665917446,141.380759163,0.0,31.5818913096,56.727595265,209.444149217,0.0470135867087,75.1392,134.257935631
 10/22  16:00:00,323.370824241,36.4507434077,142.545454481,0.0,31.5818913096,61.661095265,189.88759925,0.265457009713,91.7998,97.8223422402
 10/22  17:00:00,351.364778925,35.928084025,143.855562386,0.0,31.5818913096,70.9729253606,182.095612027,2.26226566918,49.9818,129.851546358
 10/22  18:00:00,417.190371522,35.9624896811,142.77700942,0.0,80.3315023541,83.7685254822,202.609541603,2.68985013816,49.9818,149.937891465
 10/22  19:00:00,431.04803168,35.9156004305,141.768234753,0.0,102.000620287,77.6748002752,237.112972834,2.78449274931,33.3212,201.007280085
 10/22  20:00:00,450.138622658,35.9003891582,140.672853627,0.0,108.704857014,91.4735406516,233.109436074,3.06870194925,33.3212,196.719534125
 10/22  21:00:00,421.324348322,36.0630665389,140.191914457,0.0,95.2963835608,89.1510273009,225.553942385,3.36392813077,24.9909,197.199114254
 10/22  22:00:00,367.972363931,35.9901645258,140.498431975,0.0,80.3315023541,63.3799339444,313.589089108,5.06807004692,16.6606,291.860419061
