Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/01  01:00:00,846.584921131,96.4735547807,459.230378835,0.0,34.9616554283,113.312780494,652.289155024,637.904131176,5.66466996096,8.72035388699
 01/01  02:00:00,935.788705321,96.4735547807,568.48177847,0.0,34.9616554283,113.312780494,655.627267369,632.541938246,5.66466996096,17.4206591621
 01/01  03:00:00,968.374388622,96.4735547807,592.400483257,0.0,34.9616554283,113.312780494,660.104924422,637.020847002,5.66466996096,17.4194074592
 01/01  04:00:00,969.561574646,96.4735547807,594.25286896,0.0,34.9616554283,113.312780494,656.427482913,642.041641707,5.66466996096,8.72117124484
 01/01  05:00:00,967.172989893,96.4735547807,582.687426509,0.0,44.4937663224,113.312780494,659.097239088,636.013444807,5.66466996096,17.4191243198
 01/01  06:00:00,955.348625271,96.4735547807,566.656441403,0.0,44.4937663224,113.312780494,670.737242523,639.154631698,14.1616749024,17.4209359217
 01/01  07:00:00,1013.28740201,96.4735547807,548.500887444,0.0,54.0258772165,176.889270242,609.088110235,572.045842999,28.3233498048,8.71891743127
 01/01  08:00:00,983.438511817,96.4735547807,517.587690389,0.0,54.0258772165,184.38654557,620.558964433,560.653307274,42.4850247072,17.4206324511
 01/01  09:00:00,1055.80519053,96.4735547807,509.082047729,0.0,65.1572554096,220.04316451,604.915423654,530.769331285,56.6466996096,17.4993927589
 01/01  10:00:00,1042.65854938,96.4735547807,496.750122587,0.0,65.1572554096,212.545889182,592.541308666,523.691745239,42.4850247072,26.3645387201
 01/01  11:00:00,1022.46683626,96.4735547807,459.141490739,0.0,65.1572554096,220.04316451,614.609454695,517.319532908,70.808374512,26.4815472752
 01/01  12:00:00,997.738031566,96.4735547807,427.059604519,0.0,65.1572554096,220.04316451,623.995962911,517.87865865,70.808374512,35.3089297496
 01/01  13:00:00,988.304482325,96.4735547807,419.953225927,0.0,65.1572554096,220.04316451,613.056126405,515.761518976,70.808374512,26.4862329172
 01/01  14:00:00,983.927153105,96.4735547807,418.468771663,0.0,65.1572554096,212.545889182,595.321439309,512.193759254,56.6466996096,26.480980446
 01/01  15:00:00,992.168860448,96.4735547807,418.01595958,0.0,65.1572554096,212.545889182,588.366549134,510.573499003,42.4850247072,35.3080254241
 01/01  16:00:00,1005.65310682,96.4735547807,428.010503337,0.0,65.1572554096,212.545889182,587.121082346,503.988846885,56.6466996096,26.4855358511
 01/01  17:00:00,993.951538628,96.4735547807,431.548376934,0.0,65.1572554096,220.04316451,622.194731799,510.744233872,84.9700494144,26.4804485125
 01/01  18:00:00,930.733721253,96.4735547807,408.655879125,0.0,54.0258772165,184.38654557,647.246054572,535.915498883,84.9700494144,26.3605062753
 01/01  19:00:00,884.634918675,96.4735547807,390.171999617,0.0,44.4937663224,163.454314868,677.097950538,574.707281196,84.9700494144,17.420619928
 01/01  20:00:00,873.003512474,96.4735547807,385.850460753,0.0,44.4937663224,155.95703954,655.744487283,581.678348987,56.6466996096,17.4194386873
 01/01  21:00:00,819.606999776,96.4735547807,363.429300731,0.0,44.4937663224,124.558693486,686.280743969,620.912847592,56.6466996096,8.72119676684
 01/01  22:00:00,787.290973061,96.4735547807,329.810936973,0.0,44.4937663224,124.558693486,691.352754255,631.448557692,42.4850247072,17.4191718558
 01/01  23:00:00,771.362147543,96.4735547807,317.157016898,0.0,34.9616554283,124.558693486,695.105919575,649.361581441,28.3233498048,17.4209883296
 01/01  24:00:00,765.400207685,96.4735547807,307.094662708,0.0,34.9616554283,124.558693486,685.631952481,662.751336306,14.1616749024,8.71894127184
 01/02  01:00:00,755.218707914,96.4735547807,298.204528561,0.0,46.0930336215,113.312780494,695.1884277,672.102884239,5.66466996096,17.4208735005
 01/02  02:00:00,755.359716114,96.4735547807,296.592514301,0.0,46.0930336215,113.312780494,699.024790941,675.940238952,5.66466996096,17.4198820279
 01/02  03:00:00,747.363894473,96.4735547807,288.286468851,0.0,46.0930336215,113.312780494,710.227597364,687.144180334,5.66466996096,17.4187470688
 01/02  04:00:00,738.054733229,96.4735547807,279.741457888,0.0,46.0930336215,113.312780494,708.767086143,694.381615721,5.66466996096,8.72080046199
 01/02  05:00:00,817.743077425,96.4735547807,271.779306483,0.0,100.150657288,148.969399434,685.999567901,662.914738373,5.66466996096,17.4201595664
 01/02  06:00:00,840.866639094,96.4735547807,290.070513861,0.0,100.150657288,149.894399434,1259.67526333,1228.09326129,14.1616749024,17.4203271467
 01/02  07:00:00,1040.47132452,96.4735547807,267.271328211,0.0,176.471037341,302.612436532,842.100347628,805.05867064,28.3233498048,8.71832718332
 01/02  08:00:00,1145.98209645,96.4735547807,261.840277494,0.0,243.2593065,310.10971186,777.170355831,708.308071636,42.4850247072,26.3772594875
 01/02  09:00:00,1205.99354877,96.4735547807,281.620746285,0.0,243.2593065,310.10971186,738.74240455,646.745587339,56.6466996096,35.3501176012
 01/02  10:00:00,1297.92445848,96.4735547807,337.320185199,0.0,243.2593065,302.612436532,684.50673122,606.535995537,42.4850247072,35.4857109753
 01/02  11:00:00,1393.8088938,96.4735547807,422.228865256,0.0,243.2593065,310.10971186,678.887213814,572.368465332,70.808374512,35.7103739702
 01/02  12:00:00,1466.05742463,96.4735547807,488.409930769,0.0,243.2593065,310.10971186,663.470184541,547.924842273,70.808374512,44.7369677562
 01/02  13:00:00,1430.03391557,96.5190612212,499.115258679,0.0,243.2593065,310.10971186,632.280543851,525.880454493,70.808374512,35.5917148462
 01/02  14:00:00,1471.09708358,96.6325070275,506.226997405,0.0,243.2593065,302.612436532,614.165443971,512.788049776,56.6466996096,44.7306945852
 01/02  15:00:00,1474.66898495,96.7360548079,505.224542965,0.0,243.2593065,302.612436532,589.175873841,502.043908308,42.4850247072,44.646940825
 01/02  16:00:00,1473.04860535,96.8287489984,502.343383618,0.0,243.2593065,302.612436532,584.968965254,492.684478963,56.6466996096,35.6377866812
 01/02  17:00:00,1480.91637195,96.9107590503,500.291580626,0.0,243.2593065,310.10971186,610.091353809,489.679183315,84.9700494144,35.4421210797
 01/02  18:00:00,1485.56515079,96.9912431863,496.812242353,0.0,243.2593065,310.10971186,591.979042818,489.475743384,84.9700494144,17.5332500195
 01/02  19:00:00,1171.87403777,96.4735547807,448.461840253,0.0,166.938926447,199.110933808,542.973384726,440.528586509,84.9700494144,17.4747488029
 01/02  20:00:00,1132.13790489,96.4735547807,412.754133296,0.0,166.938926447,191.61365848,524.608245606,444.730666446,56.6466996096,23.2308795508
 01/02  21:00:00,991.934067835,96.4735547807,403.375612637,0.0,100.150657288,124.558693486,565.727600416,488.644969704,56.6466996096,20.4359311019
 01/02  22:00:00,922.349950923,96.4735547807,375.908403922,0.0,100.150657288,124.558693486,545.978167344,494.769043666,42.4850247072,8.72409897064
 01/02  23:00:00,831.152850616,96.4735547807,354.838437171,0.0,46.0930336215,124.558693486,559.992369396,514.249704332,28.3233498048,17.4193152587
 01/02  24:00:00,822.144864932,96.4735547807,347.294181846,0.0,46.0930336215,124.558693486,551.668627334,520.085781464,14.1616749024,17.4211709678
 01/03  01:00:00,804.162470349,96.4735547807,343.623548673,0.0,46.0930336215,113.312780494,539.289963967,524.906133138,5.66466996096,8.71916086737
 01/03  02:00:00,787.129516117,96.4735547807,332.543470407,0.0,46.0930336215,113.312780494,556.393644242,533.30769904,5.66466996096,17.4212752405
 01/03  03:00:00,783.699115614,96.4735547807,329.465150774,0.0,46.0930336215,113.312780494,561.777395724,538.692501237,5.66466996096,17.4202245266
 01/03  04:00:00,788.81786034,96.4735547807,336.270748542,0.0,46.0930336215,113.312780494,567.609730038,544.525957165,5.66466996096,17.4191029124
 01/03  05:00:00,877.110849478,96.4735547807,337.940887393,0.0,100.150657288,148.969399434,536.556920302,522.171256086,5.66466996096,8.72099425453
 01/03  06:00:00,942.748555365,96.4735547807,399.246027803,0.0,100.150657288,149.894399434,953.944616886,922.362017267,14.1616749024,17.420924717
 01/03  07:00:00,1190.94369865,96.6802519211,426.369081382,0.0,176.471037341,302.612436532,662.943344391,617.199216511,28.3233498048,17.4207780747
 01/03  08:00:00,1318.37552197,96.9756335521,445.728508649,0.0,243.2593065,310.10971186,632.39532772,563.531822714,42.4850247072,26.3784802988
 01/03  09:00:00,1397.5047656,97.0994742334,490.337593327,0.0,243.2593065,310.10971186,622.820043078,539.649220381,56.6466996096,26.5241230875
 01/03  10:00:00,1443.65992515,97.1936083838,512.429357098,0.0,243.2593065,302.612436532,601.321804255,523.34042038,42.4850247072,35.4963591676
 01/03  11:00:00,1456.42140921,97.2746826048,527.817128975,0.0,243.2593065,310.10971186,618.745825853,503.285582666,70.808374512,44.6518686744
 01/03  12:00:00,1456.66490148,97.3687304924,537.487321879,0.0,243.2593065,310.10971186,594.782221232,488.186118665,70.808374512,35.7877280551
 01/03  13:00:00,1408.91335894,97.5781647178,541.388014284,0.0,243.2593065,310.10971186,597.476252977,482.182827186,70.808374512,44.4850512794
 01/03  14:00:00,1440.75694863,97.8436049513,542.235767121,0.0,243.2593065,302.612436532,574.033128213,477.840796959,56.6466996096,39.5456316444
 01/03  15:00:00,1439.71408599,98.176567775,543.131484275,0.0,243.2593065,302.612436532,556.889984385,473.514054236,42.4850247072,40.8909054422
 01/03  16:00:00,1444.93353234,98.4874928478,542.069361611,0.0,243.2593065,302.612436532,569.182310583,469.360407509,56.6466996096,43.1752034642
 01/03  17:00:00,1459.94268259,98.786695459,536.731978769,0.0,243.2593065,310.10971186,575.497230117,462.554267671,84.9700494144,27.9729130316
 01/03  18:00:00,1469.20401661,99.073451573,531.427128309,0.0,243.2593065,310.10971186,572.12511543,460.863194113,84.9700494144,26.291871903
 01/03  19:00:00,1187.21352078,96.4735547807,505.757519834,0.0,166.938926447,199.110933808,535.939843801,433.497070323,84.9700494144,17.4727240636
 01/03  20:00:00,1134.08036588,96.4735547807,456.446737881,0.0,166.938926447,191.61365848,512.181746818,438.061474184,56.6466996096,17.4735730242
 01/03  21:00:00,970.397626715,96.4735547807,426.997390023,0.0,100.150657288,124.558693486,554.047821059,479.926664405,56.6466996096,17.4744570445
 01/03  22:00:00,912.176971665,96.4735547807,407.37424185,0.0,100.150657288,124.558693486,547.050371742,487.138386109,42.4850247072,17.4269609253
 01/03  23:00:00,801.386393477,96.4735547807,357.163595857,0.0,46.0930336215,124.558693486,548.695337925,511.652896629,28.3233498048,8.71909149174
 01/03  24:00:00,761.82159776,96.4735547807,322.280315656,0.0,46.0930336215,124.558693486,549.735687607,518.153005784,14.1616749024,17.4210069211
 01/04  01:00:00,747.108010061,96.4735547807,321.594937705,0.0,46.0930336215,113.312780494,544.069770183,520.983325666,5.66466996096,17.421774556
 01/04  02:00:00,746.397059841,96.4735547807,320.927117445,0.0,46.0930336215,113.312780494,550.821100112,527.737263037,5.66466996096,17.4191671146
 01/04  03:00:00,748.209816566,96.4735547807,320.614562038,0.0,46.0930336215,113.312780494,548.593352623,534.207644395,5.66466996096,8.72103826651
 01/04  04:00:00,758.826782686,96.4735547807,328.171508621,0.0,46.0930336215,113.312780494,562.297904722,539.214154818,5.66466996096,17.419079943
 01/04  05:00:00,844.030815944,96.4735547807,322.262010043,0.0,100.150657288,148.969399434,549.51583636,526.430222192,5.66466996096,17.4209442069
 01/04  06:00:00,857.165854554,96.6204349214,332.006945599,0.0,100.150657288,149.894399434,887.535964366,864.655640164,14.1616749024,8.71864929989
 01/04  07:00:00,1071.30035924,97.3017006627,323.28283136,0.0,176.471037341,302.612436532,647.179744384,601.435431912,28.3233498048,17.4209626678
 01/04  08:00:00,1211.13280311,97.7274043889,351.082513075,0.0,243.2593065,310.10971186,618.32490065,549.462246039,42.4850247072,26.3776299036
 01/04  09:00:00,1309.01583596,98.2507153409,401.81431517,0.0,243.2593065,310.10971186,612.358627938,529.196147114,56.6466996096,26.5157812149
 01/04  10:00:00,1409.76036492,98.6611840435,463.487838739,0.0,243.2593065,302.612436532,596.510079919,518.514327669,42.4850247072,35.5107275428
 01/04  11:00:00,1454.5841545,99.0400292617,500.234169146,0.0,243.2593065,310.10971186,604.984215542,489.533953347,70.808374512,44.641887683
 01/04  12:00:00,1443.03351089,99.3752729579,513.861876903,0.0,243.2593065,310.10971186,584.240496522,468.689462791,70.808374512,44.7426592196
 01/04  13:00:00,1401.34294158,99.7537651343,527.245103129,0.0,243.2593065,310.10971186,565.430272187,459.034307979,70.808374512,35.5875896962
 01/04  14:00:00,1466.65709887,100.189542084,528.607985213,0.0,243.2593065,302.612436532,545.280693541,443.894747028,56.6466996096,44.7392469039
 01/04  15:00:00,1486.31668964,100.586404028,522.187367331,0.0,243.2593065,302.612436532,510.854951144,423.716855222,42.4850247072,44.6530712154
 01/04  16:00:00,1491.9940127,100.835019707,515.033695406,0.0,243.2593065,302.612436532,513.639181811,421.356792112,56.6466996096,35.6356900895
 01/04  17:00:00,1495.64301318,101.027211902,505.556242212,0.0,243.2593065,310.10971186,551.95207215,431.542004655,84.9700494144,35.4400180805
 01/04  18:00:00,1497.98768168,101.251373676,495.628576207,0.0,243.2593065,310.10971186,543.168479909,440.662376383,84.9700494144,17.5360541111
 01/04  19:00:00,1183.68469251,96.4735547807,452.430115907,0.0,166.938926447,199.110933808,530.112808632,427.668664212,84.9700494144,17.4740950049
 01/04  20:00:00,1109.69603824,96.4735547807,382.657800744,0.0,166.938926447,191.61365848,508.480769072,434.360999063,56.6466996096,17.4730703989
 01/04  21:00:00,927.65701514,96.4735547807,332.835426582,0.0,100.150657288,124.558693486,556.46463403,482.343776591,56.6466996096,17.4741578294
 01/04  22:00:00,850.079733672,96.4735547807,296.651990316,0.0,100.150657288,124.558693486,563.769633461,503.856954581,42.4850247072,17.4276541725
 01/04  23:00:00,754.927956289,96.4735547807,268.91243725,0.0,46.0930336215,124.558693486,589.709318391,543.964984791,28.3233498048,17.420983795
 01/04  24:00:00,725.985381886,96.4735547807,242.236208259,0.0,46.0930336215,124.558693486,602.202188351,570.620647035,14.1616749024,17.4198664132
 01/05  01:00:00,692.708275828,96.4735547807,230.548530674,0.0,46.0930336215,113.312780494,598.481619655,584.095408172,5.66466996096,8.72154152219
 01/05  02:00:00,683.487075332,96.4735547807,223.107955512,0.0,46.0930336215,113.312780494,626.377436815,603.292692807,5.66466996096,17.4200740477
 01/05  03:00:00,681.86347383,96.4735547807,218.614902006,0.0,46.0930336215,113.312780494,640.856590598,617.769867965,5.66466996096,17.4220526719
 01/05  04:00:00,677.693830017,96.4735547807,212.431778468,0.0,46.0930336215,113.312780494,655.254701844,640.870494965,5.66466996096,8.71953691882
 01/05  05:00:00,757.452771976,96.4735547807,197.488349272,0.0,100.150657288,148.969399434,679.297566689,656.210902685,5.66466996096,17.4219940439
 01/05  06:00:00,770.065318943,96.8880276917,199.623922734,0.0,100.150657288,149.894399434,971.7794082,940.195255522,14.1616749024,17.4224777756
 01/05  07:00:00,972.127583053,97.6491448878,178.688191697,0.0,176.471037341,302.612436532,743.03865698,697.295368003,28.3233498048,17.4199391716
 01/05  08:00:00,1079.09816995,98.8592900839,174.445451488,0.0,243.2593065,310.10971186,686.739967244,626.661132394,42.4850247072,17.5938101429
 01/05  09:00:00,1129.68645742,99.3573489024,180.308661513,0.0,243.2593065,310.10971186,687.732658022,595.724898839,56.6466996096,35.3610595732
 01/05  10:00:00,1185.36860831,99.7299470897,198.402679374,0.0,243.2593065,302.612436532,641.58750632,563.60528955,42.4850247072,35.4971920634
 01/05  11:00:00,1225.09381578,100.258028088,227.137753538,0.0,243.2593065,310.10971186,634.522401968,522.78367719,70.808374512,40.9303502658
 01/05  12:00:00,1256.8722791,100.730583181,257.754505537,0.0,243.2593065,310.10971186,596.526345252,486.195085949,70.808374512,39.5228847911
 01/05  13:00:00,1238.7527209,101.021935257,280.594664542,0.0,243.2593065,310.10971186,588.281841666,472.977852783,70.808374512,44.4956143715
 01/05  14:00:00,1278.54502844,101.232634336,286.791649897,0.0,243.2593065,302.612436532,565.747129605,473.307659692,56.6466996096,35.7927703036
 01/05  15:00:00,1281.53453942,101.426340949,289.087971989,0.0,243.2593065,302.612436532,562.909657201,475.776383344,42.4850247072,44.6482491489
 01/05  16:00:00,1276.70938439,101.64216732,284.405097454,0.0,243.2593065,302.612436532,578.156087319,481.071103053,56.6466996096,40.4382846564
 01/05  17:00:00,1280.14953574,101.851239761,278.794903221,0.0,243.2593065,310.10971186,594.706574739,479.036764345,84.9700494144,30.6997609797
 01/05  18:00:00,1290.13764368,102.058954234,278.647111225,0.0,243.2593065,310.10971186,588.418261064,477.154760075,84.9700494144,26.2934515746
 01/05  19:00:00,982.328248329,96.4735547807,241.121825632,0.0,166.938926447,199.110933808,602.56519971,500.12127197,84.9700494144,17.4738783252
 01/05  20:00:00,953.631079586,96.4735547807,218.662289033,0.0,166.938926447,191.61365848,598.714425138,524.593119242,56.6466996096,17.4746062861
 01/05  21:00:00,811.277055777,96.4735547807,209.295714871,0.0,100.150657288,124.558693486,653.592939171,579.470650069,56.6466996096,17.4755894926
 01/05  22:00:00,771.542868967,96.4735547807,208.176268105,0.0,100.150657288,124.558693486,648.251217902,588.338183093,42.4850247072,17.4280101016
 01/05  23:00:00,700.338117231,96.4735547807,203.39557319,0.0,46.0930336215,124.558693486,660.500730405,623.457759441,28.3233498048,8.71962115912
 01/05  24:00:00,689.168542097,96.4735547807,193.263237841,0.0,46.0930336215,124.558693486,687.033748812,655.449898823,14.1616749024,17.4221750864
 01/06  01:00:00,664.582286801,96.4735547807,181.689574527,0.0,46.0930336215,113.312780494,710.444588388,687.356918075,5.66466996096,17.4230003524
 01/06  02:00:00,658.906795425,96.4735547807,175.81268606,0.0,46.0930336215,113.312780494,723.865614196,700.780528452,5.66466996096,17.4204157834
 01/06  03:00:00,645.702921128,96.4735547807,164.224421969,0.0,46.0930336215,113.312780494,754.425213936,740.038810535,5.66466996096,8.72173343976
 01/06  04:00:00,638.169112817,96.4735547807,155.058750751,0.0,46.0930336215,113.312780494,782.108171653,759.023067905,5.66466996096,17.4204337869
 01/06  05:00:00,729.302281604,96.4735547807,153.903760368,0.0,100.150657288,148.969399434,752.231007017,729.143908452,5.66466996096,17.4224286043
 01/06  06:00:00,743.497413013,96.9813406928,165.798034646,0.0,100.150657288,149.894399434,995.230251807,972.348830479,14.1616749024,8.71974642569
 01/06  07:00:00,952.182688994,97.9389297801,152.117604355,0.0,176.471037341,302.612436532,773.44630301,727.700408474,28.3233498048,17.4225447307
 01/06  08:00:00,1060.87143169,99.2022528235,147.65931505,0.0,243.2593065,310.10971186,733.569598147,664.703599763,42.4850247072,26.3809736759
 01/06  09:00:00,1100.36784309,99.6616730342,145.909329934,0.0,243.2593065,310.10971186,734.199387978,643.327396394,56.6466996096,34.2252919737
 01/06  10:00:00,1136.05064146,99.9956397812,149.355577976,0.0,243.2593065,302.612436532,691.273661854,621.023458121,42.4850247072,27.765179026
 01/06  11:00:00,1161.16639324,100.315269077,166.546235836,0.0,243.2593065,310.10971186,696.005545919,580.547658062,70.808374512,44.6495133448
 01/06  12:00:00,1199.40025645,100.695665253,200.591318267,0.0,243.2593065,310.10971186,658.038168555,542.486774276,70.808374512,44.7430197674
 01/06  13:00:00,1194.22319225,101.053823122,233.078224608,0.0,243.2593065,310.10971186,625.194157026,518.79052101,70.808374512,35.5952615038
 01/06  14:00:00,1253.99733785,101.42284907,257.445490765,0.0,243.2593065,302.612436532,601.067743197,499.674457177,56.6466996096,44.7465864103
 01/06  15:00:00,1269.90593306,101.658548794,272.272227904,0.0,243.2593065,302.612436532,577.840583558,490.70056838,42.4850247072,44.6549904707
 01/06  16:00:00,1282.33654979,101.800713479,282.756273353,0.0,243.2593065,302.612436532,583.409579735,491.118693488,56.6466996096,35.6441866378
 01/06  17:00:00,1296.99649792,101.986316657,285.687941628,0.0,243.2593065,310.10971186,610.89879923,490.480635802,84.9700494144,35.4481140133
 01/06  18:00:00,1302.80768178,102.162018739,281.309154228,0.0,243.2593065,310.10971186,597.315903787,494.810538118,84.9700494144,17.5353162542
 01/06  19:00:00,990.717556156,96.4735547807,242.133100281,0.0,166.938926447,199.110933808,614.178902038,511.732212781,84.9700494144,17.4766398432
 01/06  20:00:00,963.904053583,96.4735547807,224.988359497,0.0,166.938926447,191.61365848,605.546161862,522.701836545,56.6466996096,26.1976257077
 01/06  21:00:00,816.822583932,96.4735547807,214.628858473,0.0,100.150657288,124.558693486,658.224081423,584.106672347,56.6466996096,17.4707094655
 01/06  22:00:00,748.699049636,96.4735547807,197.764384404,0.0,100.150657288,124.558693486,680.678186162,629.467964786,42.4850247072,8.72519666918
 01/06  23:00:00,647.346804747,96.4735547807,175.94127332,0.0,46.0930336215,124.558693486,744.120150045,698.375330116,28.3233498048,17.4214701246
 01/06  24:00:00,633.280408626,96.4735547807,164.209310337,0.0,46.0930336215,124.558693486,751.354422202,719.77279129,14.1616749024,17.4199560099
 01/07  01:00:00,618.87552854,96.4735547807,161.732941524,0.0,46.0930336215,113.312780494,738.994281334,718.824977099,5.66466996096,14.5046342749
 01/07  02:00:00,616.500573498,96.4735547807,160.981385622,0.0,46.0930336215,113.312780494,737.950198743,720.649622024,5.66466996096,11.6359067579
 01/07  03:00:00,615.295617275,96.4735547807,160.745006069,0.0,46.0930336215,113.312780494,747.686199026,724.602071425,5.66466996096,17.41945764
 01/07  04:00:00,622.607075291,96.4735547807,170.906320148,0.0,46.0930336215,113.312780494,722.107418569,699.020895676,5.66466996096,17.421852932
 01/07  05:00:00,641.677766307,96.4735547807,185.322796859,0.0,55.6251445156,113.312780494,680.131789811,665.747624292,5.66466996096,8.71949555835
 01/07  06:00:00,651.085548038,96.4735547807,196.737083865,0.0,55.6251445156,113.312780494,686.45244062,654.86886358,14.1616749024,17.4219021375
 01/07  07:00:00,722.819039581,96.4735547807,202.143003547,0.0,65.1572554096,176.889270242,639.163501538,593.419163155,28.3233498048,17.4209885787
 01/07  08:00:00,857.516013342,96.7940093688,226.743471645,0.0,109.682768182,220.96816451,919.891615521,859.986550505,42.4850247072,17.4200403083
 01/07  09:00:00,879.835278511,96.7886299664,243.183378515,0.0,109.682768182,220.96816451,758.613570449,684.451716941,56.6466996096,17.5151538986
 01/07  10:00:00,1012.59875051,97.1663902581,268.926192051,0.0,131.945524568,266.955817592,704.594005239,635.715954985,42.4850247072,26.3930255467
 01/07  11:00:00,1034.14430237,97.1957766393,284.209999342,0.0,131.945524568,274.45309292,706.306935652,608.980344558,70.808374512,26.518216582
 01/07  12:00:00,1055.73540219,97.2088151322,304.465411663,0.0,131.945524568,274.45309292,699.525055128,593.363109599,70.808374512,35.3535710169
 01/07  13:00:00,1035.92518521,97.2172762286,319.825620052,0.0,131.945524568,274.45309292,685.952135333,588.629203936,70.808374512,26.5145568845
 01/07  14:00:00,1029.66964487,97.2233443227,323.0507807,0.0,131.945524568,266.955817592,679.483666344,587.493831897,56.6466996096,35.3431348373
 01/07  15:00:00,1040.20704504,97.2283930422,334.872458791,0.0,131.945524568,266.955817592,654.931405324,585.932695899,42.4850247072,26.5136847184
 01/07  16:00:00,937.114445391,96.4735547807,315.629623518,0.0,109.682768182,212.545889182,527.632350721,435.641139537,56.6466996096,35.3445115744
 01/07  17:00:00,937.637597077,96.4735547807,305.948101114,0.0,109.682768182,220.04316451,557.688197832,446.200941322,84.9700494144,26.5172070957
 01/07  18:00:00,915.812932792,96.4735547807,313.357447032,0.0,109.682768182,220.04316451,556.734930007,445.388097641,84.9700494144,26.3767829514
 01/07  19:00:00,880.579538126,96.4735547807,314.343547243,0.0,100.150657288,199.110933808,583.975439745,481.58444165,84.9700494144,17.4209486807
 01/07  20:00:00,860.747490327,96.4735547807,298.769236143,0.0,100.150657288,191.61365848,563.966941003,498.598246969,56.6466996096,8.72199442427
 01/07  21:00:00,744.084644727,96.4735547807,288.01651994,0.0,55.6251445156,124.558693486,627.985333322,553.917542319,56.6466996096,17.4210913937
 01/07  22:00:00,736.310970712,96.4735547807,278.658248425,0.0,55.6251445156,124.558693486,627.540779302,567.632781537,42.4850247072,17.4229730585
 01/07  23:00:00,714.33161549,96.4735547807,263.265520591,0.0,46.0930336215,124.558693486,635.481917167,598.438559753,28.3233498048,8.72000760972
 01/07  24:00:00,705.760631979,96.4735547807,252.975845253,0.0,46.0930336215,124.558693486,640.887657424,609.302952057,14.1616749024,17.4230304652
 01/08  01:00:00,678.902002496,96.4735547807,250.079152338,0.0,34.9616554283,113.312780494,641.894551847,618.807618934,5.66466996096,17.4222629519
 01/08  02:00:00,677.85169117,96.4735547807,249.169774323,0.0,34.9616554283,113.312780494,650.198947862,627.112908065,5.66466996096,17.4213698364
 01/08  03:00:00,677.420637783,96.4735547807,248.771974898,0.0,34.9616554283,113.312780494,647.926854414,633.5399233,5.66466996096,8.72226115301
 01/08  04:00:00,668.88721031,96.4735547807,237.055634423,0.0,34.9616554283,113.312780494,686.022938691,662.936786915,5.66466996096,17.4214818154
 01/08  05:00:00,668.782550134,96.4735547807,227.395737603,0.0,44.4937663224,113.312780494,694.471492998,671.38324029,5.66466996096,17.4235827472
 01/08  06:00:00,658.044398245,96.4735547807,215.287603406,0.0,44.4937663224,113.312780494,723.255358367,700.373378937,14.1616749024,8.72030452753
 01/08  07:00:00,717.992904238,96.4735547807,206.003119057,0.0,54.0258772165,176.889270242,695.49754941,649.750520701,28.3233498048,17.423678904
 01/08  08:00:00,709.89734091,96.4735547807,199.71836361,0.0,54.0258772165,184.38654557,710.339974551,650.432187456,42.4850247072,17.4227623871
 01/08  09:00:00,785.710611868,96.4735547807,195.602673564,0.0,65.1572554096,220.04316451,707.584336694,633.434080213,56.6466996096,17.5035568714
 01/08  10:00:00,779.542874141,96.4735547807,195.222305353,0.0,65.1572554096,212.545889182,693.419367479,624.568196373,42.4850247072,26.3661463983
 01/08  11:00:00,792.88543041,96.4735547807,199.926473511,0.0,65.1572554096,220.04316451,694.796118429,597.501500481,70.808374512,26.4862434359
 01/08  12:00:00,796.92523576,96.4735547807,203.972637119,0.0,65.1572554096,220.04316451,690.391216673,584.268204149,70.808374512,35.3146380118
 01/08  13:00:00,799.078626779,96.4735547807,204.850359031,0.0,65.1572554096,220.04316451,677.742116379,580.442510151,70.808374512,26.4912317161
 01/08  14:00:00,796.305952177,96.4735547807,210.875065815,0.0,65.1572554096,212.545889182,644.149837961,561.016216478,56.6466996096,26.4869218739
 01/08  15:00:00,799.043074878,96.4735547807,215.605117353,0.0,65.1572554096,212.545889182,633.30992627,555.508372045,42.4850247072,35.3165295185
 01/08  16:00:00,793.849227852,96.4735547807,210.357012676,0.0,65.1572554096,212.545889182,658.358763821,575.219368054,56.6466996096,26.492696158
 01/08  17:00:00,764.169519144,96.4735547807,200.939847894,0.0,65.1572554096,220.04316451,714.013370376,602.555274749,84.9700494144,26.4880462124
 01/08  18:00:00,726.228561757,96.4735547807,196.141687212,0.0,54.0258772165,184.38654557,739.21460732,627.877037922,84.9700494144,26.3675199837
 01/08  19:00:00,693.826683652,96.4735547807,189.345991561,0.0,44.4937663224,163.454314868,781.484280365,679.093203161,84.9700494144,17.4210277891
 01/08  20:00:00,682.182842698,96.4735547807,184.112742936,0.0,44.4937663224,155.95703954,766.903902171,692.834043883,56.6466996096,17.4231586789
 01/08  21:00:00,644.086816271,96.4735547807,177.319811664,0.0,44.4937663224,124.558693486,808.838600304,743.471785159,56.6466996096,8.72011553517
 01/08  22:00:00,638.689581263,96.4735547807,172.370131398,0.0,44.4937663224,124.558693486,816.17836002,756.270068061,42.4850247072,17.4232672523
