Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 01/01  01:00:00,20.5786750703,5.16285079582,0.0,0.0,5.48122459637,1.0115996781,131.181194324,131.181194324
 01/01  02:00:00,20.2828526849,4.86702841044,0.0,0.0,5.48122459637,1.0115996781,142.114537231,142.114537231
 01/01  03:00:00,22.0234027679,6.60757849342,0.0,0.0,5.48122459637,1.0115996781,182.083216168,182.083216168
 01/01  04:00:00,20.55335169,5.13752741555,0.0,0.0,5.48122459637,1.0115996781,155.633547731,155.633547731
 01/01  05:00:00,22.1592144742,6.74339019975,0.0,0.0,5.48122459637,1.0115996781,188.78411932,188.78411932
 01/01  06:00:00,20.5884584761,5.17263420166,0.0,0.0,5.48122459637,1.0115996781,157.600982602,157.600982602
 01/01  07:00:00,22.1828103047,6.76698603022,0.0,0.0,5.48122459637,1.0115996781,190.049497118,190.049497118
 01/01  08:00:00,14.6378550602,5.17069745244,0.0,0.0,5.48122459637,1.0115996781,157.304766098,157.304766098
 01/01  09:00:00,12.9914372231,6.49861294866,0.0,0.0,5.48122459637,1.0115996781,179.525581987,179.525581987
 01/01  10:00:00,11.112057248,4.61923297356,0.0,0.0,5.48122459637,1.0115996781,131.479449119,131.479449119
 01/01  11:00:00,11.9520504733,5.45922619884,0.0,0.0,5.48122459637,1.0115996781,134.239227497,134.239227497
 01/01  12:00:00,10.2228929096,3.73006863509,0.0,0.0,5.48122459637,1.0115996781,87.6366094086,87.6366094086
 01/01  13:00:00,10.9830077845,4.49018351,0.0,0.0,5.48122459637,1.0115996781,94.169074838,94.169074838
 01/01  14:00:00,9.77313655432,3.28031227986,0.0,0.0,5.48122459637,1.0115996781,64.8251727117,64.8251727117
 01/01  15:00:00,10.732226865,4.23940259052,0.0,0.0,5.48122459637,1.0115996781,80.6635358315,80.6635358315
 01/01  16:00:00,9.80881928677,3.3159950123,0.0,0.0,5.48122459637,1.0115996781,62.7114574542,62.7114574542
 01/01  17:00:00,16.9624371887,4.52094624762,0.0,0.0,5.48122459637,1.0115996781,88.1421212695,88.1421212695
 01/01  18:00:00,19.0116071563,3.59578288187,0.0,0.0,5.48122459637,1.0115996781,73.9761455808,73.9761455808
 01/01  19:00:00,20.2985856706,4.88276139612,0.0,0.0,5.48122459637,1.0115996781,103.826954429,103.826954429
 01/01  20:00:00,19.2022982417,3.78647396724,0.0,0.0,5.48122459637,1.0115996781,83.3480512965,83.3480512965
 01/01  21:00:00,20.3678978669,4.95207359239,0.0,0.0,5.48122459637,1.0115996781,106.709159717,106.709159717
 01/01  22:00:00,19.1934442455,3.77761997108,0.0,0.0,5.48122459637,1.0115996781,83.6672618575,83.6672618575
 01/01  23:00:00,20.3859367037,4.97011242922,0.0,0.0,5.48122459637,1.0115996781,107.704759379,107.704759379
 01/01  24:00:00,19.2744111734,3.85858689896,0.0,0.0,5.48122459637,1.0115996781,87.2218227161,87.2218227161
 01/02  01:00:00,20.6458642208,5.23003994632,0.0,0.0,5.48122459637,1.0115996781,119.270515501,119.270515501
 01/02  02:00:00,19.5349586437,4.11913436924,0.0,0.0,5.48122459637,1.0115996781,100.352698812,100.352698812
 01/02  03:00:00,20.8509270532,5.43510277877,0.0,0.0,5.48122459637,1.0115996781,127.716001754,127.716001754
 01/02  04:00:00,19.5897722925,4.17394801802,0.0,0.0,5.48122459637,1.0115996781,103.420338911,103.420338911
 01/02  05:00:00,20.7734384423,5.35761416783,0.0,0.0,5.48122459637,1.0115996781,123.994080684,123.994080684
 01/02  06:00:00,19.3988626142,3.98303833971,0.0,0.0,5.48122459637,1.0115996781,93.73038714,93.73038714
 01/02  07:00:00,26.6250815722,11.2092572977,0.0,0.0,5.48122459637,1.0115996781,140.237397839,140.237397839
 01/02  08:00:00,41.166487407,11.2092572977,0.0,0.0,21.9248983855,5.05799839049,106.998068207,106.998068207
 01/02  09:00:00,57.4695536265,11.0081840271,0.0,0.0,38.3685721746,8.09279742479,84.7669762936,84.7669762936
 01/02  10:00:00,69.3554668771,10.9200484069,0.0,0.0,49.3310213673,9.10439710289,71.9179990177,71.9179990177
 01/02  11:00:00,69.4174719524,10.9820534822,0.0,0.0,49.3310213673,9.10439710289,62.3475576262,62.3475576262
 01/02  12:00:00,69.4174719524,10.9820534822,0.0,0.0,49.3310213673,9.10439710289,54.6317232914,54.6317232914
 01/02  13:00:00,62.9246476779,10.9820534822,0.0,0.0,43.8497967709,8.09279742479,50.6895368826,50.6895368826
 01/02  14:00:00,69.4174719524,10.9820534822,0.0,0.0,49.3310213673,9.10439710289,47.9340987011,47.9340987011
 01/02  15:00:00,69.4174719524,10.9820534822,0.0,0.0,49.3310213673,9.10439710289,51.0970453229,51.0970453229
 01/02  16:00:00,69.4174719524,10.9820534822,0.0,0.0,49.3310213673,9.10439710289,53.4962358397,53.4962358397
 01/02  17:00:00,75.3661386191,10.9820534822,0.0,0.0,49.3310213673,9.10439710289,56.7298588359,56.7298588359
 01/02  18:00:00,32.2133483574,2.80027585587,0.0,0.0,16.4436737891,4.04639871239,52.9484517622,52.9484517622
 01/02  19:00:00,18.1264279951,2.71060372065,0.0,0.0,5.48122459637,1.0115996781,52.0135518402,52.0135518402
